Species,Country_of_Origin,Harvest_Year,Color,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Cupper_Points,Total_Cup_Points,Taste_Categories,Full-bodied,Lingering,Sour,Sweet
Arabica,Mexico,2013,Green,Washed / Wet,7.58,7.08,7.0,7.0,7.5,6.92,10.0,10.0,10.0,6.67,79.75,['Sweet'],0,0,0,1
Arabica,Mexico,2013,Green,Washed / Wet,7.58,7.08,6.92,7.58,7.5,6.92,10.0,9.33,10.0,6.83,79.75,['Sweet'],0,0,0,1
Arabica,Mexico,2013,Green,Washed / Wet,7.25,7.08,7.0,7.17,7.17,7.08,10.0,10.0,10.0,7.0,79.75,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.33,7.25,7.0,7.08,7.08,7.0,10.0,10.0,10.0,7.0,79.75,['Sweet'],0,0,0,1
Arabica,Guatemala,2012,Green,Washed / Wet,7.58,7.33,7.5,7.33,7.0,7.33,9.33,9.33,9.33,7.67,79.75,[],0,0,0,0
Arabica,Guatemala,2016,Green,Washed / Wet,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,7.25,79.67,[],0,0,0,0
Arabica,El Salvador,2016,Blue-Green,Washed / Wet,7.25,7.08,7.0,6.83,7.33,7.17,10.0,10.0,10.0,7.0,79.67,['Sweet'],0,0,0,1
Arabica,Thailand,2013,Blue-Green,Washed / Wet,6.92,7.17,6.83,7.42,7.17,7.08,10.0,10.0,10.0,7.08,79.67,['Sweet'],0,0,0,1
Arabica,Guatemala,2013,Green,Washed / Wet,7.5,7.0,6.83,7.08,7.08,7.17,10.0,10.0,10.0,7.0,79.67,['Sweet'],0,0,0,1
Arabica,Mexico,2013,Green,Washed / Wet,7.42,7.25,6.83,7.58,7.17,6.58,10.0,10.0,10.0,6.83,79.67,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.25,6.92,6.92,7.33,7.25,7.0,10.0,10.0,10.0,6.92,79.58,['Sweet'],0,0,0,1
Arabica,Nicaragua,2015,Green,Natural / Dry,6.92,6.92,7.0,7.42,7.25,7.0,10.0,10.0,10.0,7.0,79.5,['Sweet'],0,0,0,1
Arabica,Colombia,2013,Green,Washed / Wet,7.83,7.5,7.42,7.42,7.67,7.5,10.0,6.67,10.0,7.5,79.5,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10.0,10.0,7.0,79.5,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Blue-Green,Washed / Wet,7.25,7.33,7.0,7.25,7.17,7.17,9.33,10.0,10.0,7.0,79.5,['Sweet'],0,0,0,1
Arabica,Guatemala,2013,Green,Washed / Wet,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.42,79.42,[],0,0,0,0
Arabica,Guatemala,2014,Green,Washed / Wet,7.25,7.33,6.83,7.0,7.0,7.17,10.0,10.0,10.0,6.83,79.42,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.0,6.83,6.83,7.42,7.33,7.17,10.0,10.0,10.0,6.83,79.42,['Sweet'],0,0,0,1
Arabica,Ivory Coast,2016,Blue-Green,Washed / Wet,7.42,7.25,6.83,7.0,7.33,7.08,9.33,10.0,10.0,7.08,79.33,['Sweet'],0,0,0,1
Arabica,Colombia,2013,Green,Washed / Wet,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10.0,7.33,79.33,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10.0,10.0,7.0,79.33,['Sweet'],0,0,0,1
Arabica,Guatemala,2012,Green,Washed / Wet,7.17,6.5,6.33,7.25,7.58,7.33,10.0,10.0,10.0,7.17,79.33,['Sweet'],0,0,0,1
Arabica,Taiwan,2014,Blue-Green,Washed / Wet,7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,10.0,6.75,79.25,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.0,7.0,6.92,7.17,7.17,7.08,10.0,10.0,10.0,6.92,79.25,['Sweet'],0,0,0,1
Arabica,Guatemala,2017,Green,Washed / Wet,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,79.17,[],0,0,0,0
Arabica,Honduras,2017,Green,Washed / Wet,7.58,7.0,6.75,6.92,7.0,6.92,10.0,10.0,10.0,7.0,79.17,['Sweet'],0,0,0,1
Arabica,Guatemala,2016,Green,Washed / Wet,7.08,7.0,6.92,7.42,7.0,6.92,10.0,10.0,10.0,6.83,79.17,['Sweet'],0,0,0,1
Arabica,Guatemala,2015,Green,Washed / Wet,7.25,7.17,6.75,7.25,7.0,6.92,10.0,10.0,10.0,6.83,79.17,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.17,6.92,6.92,7.08,7.17,7.0,10.0,10.0,10.0,6.92,79.17,['Sweet'],0,0,0,1
Arabica,Guatemala,2017,Green,Washed / Wet,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,79.08,['Full-bodied'],1,0,0,0
Arabica,United States (Puerto Rico),2013,Green,Washed / Wet,7.42,7.08,6.75,7.33,7.33,6.92,10.0,9.33,10.0,6.92,79.08,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.25,7.08,6.75,7.33,7.42,7.0,9.33,10.0,10.0,6.92,79.08,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Blue-Green,Washed / Wet,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10.0,7.25,79.08,['Sweet'],0,0,0,1
Arabica,Guatemala,2014,Green,Washed / Wet,7.33,7.17,6.58,7.42,7.08,6.83,10.0,10.0,10.0,6.58,79.0,['Sweet'],0,0,0,1
Arabica,Honduras,2014,Green,Washed / Wet,7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,7.0,79.0,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Semi-washed / Semi-pulped,7.5,7.17,6.92,7.5,7.25,7.0,8.67,10.0,10.0,7.0,79.0,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.17,6.83,6.83,7.25,7.17,6.92,10.0,10.0,10.0,6.83,79.0,['Sweet'],0,0,0,1
Arabica,Mexico,2013,Green,Washed / Wet,7.33,7.0,6.75,7.08,7.17,7.25,9.33,10.0,10.0,7.0,78.92,['Sweet'],0,0,0,1
Arabica,Nicaragua,2016,Green,Other,7.17,7.0,6.92,7.0,7.0,7.0,10.0,10.0,10.0,6.75,78.83,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2013,Green,Natural / Dry,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,7.17,78.75,[],0,0,0,0
Arabica,Guatemala,2013,Green,Washed / Wet,7.33,7.08,6.33,7.25,7.0,7.0,10.0,10.0,10.0,6.75,78.75,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.25,6.83,6.83,7.0,7.17,7.0,10.0,10.0,10.0,6.67,78.75,['Sweet'],0,0,0,1
Arabica,China,2013,Green,Washed / Wet,7.0,6.92,6.83,7.17,7.17,7.17,10.0,10.0,9.33,7.08,78.67,[],0,0,0,0
Arabica,Nicaragua,2014,Green,Natural / Dry,6.83,7.08,6.92,6.75,7.25,7.08,10.0,10.0,10.0,6.67,78.58,['Sweet'],0,0,0,1
Arabica,Guatemala,2014,Green,Washed / Wet,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10.0,7.17,78.58,['Sweet'],0,0,0,1
Arabica,Taiwan,2013,Green,Washed / Wet,6.83,6.75,7.17,7.25,7.0,6.92,10.0,10.0,10.0,6.67,78.58,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.0,7.0,6.75,7.33,6.92,6.92,10.0,10.0,10.0,6.67,78.58,['Sweet'],0,0,0,1
Arabica,Mexico,2014,Green,Washed / Wet,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10.0,7.17,78.5,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.25,7.17,7.0,6.83,7.58,7.08,8.67,10.0,10.0,6.92,78.5,['Sweet'],0,0,0,1
Arabica,Brazil,2014,Green,Natural / Dry,6.83,7.0,6.92,7.08,6.92,6.83,10.0,10.0,10.0,6.83,78.42,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2014,Blue-Green,Natural / Dry,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8.0,8.67,7.83,78.33,"['Sour', 'Full-bodied', 'Lingering']",1,1,1,0
Arabica,Guatemala,2014,Green,Washed / Wet,7.17,6.5,6.67,7.0,7.17,7.17,10.0,10.0,10.0,6.67,78.33,['Sweet'],0,0,0,1
Arabica,Guatemala,2012,Green,Washed / Wet,7.17,7.17,6.5,7.17,7.0,6.83,10.0,10.0,10.0,6.5,78.33,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Natural / Dry,7.25,7.25,7.0,7.5,7.33,7.42,8.0,9.33,10.0,7.75,78.33,['Sweet'],0,0,0,1
Arabica,Guatemala,2012,Green,Washed / Wet,7.17,6.08,6.17,7.25,7.33,7.33,10.0,10.0,10.0,7.0,78.33,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2014,Green,Natural / Dry,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,7.42,78.25,[],0,0,0,0
Arabica,United States (Hawaii),2012,Green,Natural / Dry,7.42,7.33,7.33,7.5,7.67,7.75,8.0,8.67,9.33,7.25,78.25,['Full-bodied'],1,0,0,0
Arabica,Mexico,2012,Green,Washed / Wet,7.08,6.83,6.67,7.25,7.25,6.92,10.0,9.33,10.0,6.75,78.08,['Sweet'],0,0,0,1
Arabica,Taiwan,2016,Green,Washed / Wet,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10.0,10.0,7.25,78.0,['Sweet'],0,0,0,1
Arabica,Honduras,2014,Green,Natural / Dry,6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,10.0,6.67,78.0,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2014,Green,Natural / Dry,7.58,7.33,7.5,7.42,7.5,7.33,8.0,8.67,9.33,7.33,78.0,[],0,0,0,0
Arabica,Guatemala,2014,Green,Washed / Wet,7.42,7.25,6.83,7.33,7.0,6.92,9.33,9.33,9.33,7.25,78.0,[],0,0,0,0
Arabica,China,2013,Green,Washed / Wet,7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,9.33,7.17,78.0,[],0,0,0,0
Arabica,Guatemala,2013,Green,Washed / Wet,7.0,6.83,6.83,7.17,6.67,6.83,10.0,10.0,10.0,6.67,78.0,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.25,7.33,7.0,7.0,7.25,7.08,10.0,10.0,8.0,7.08,78.0,[],0,0,0,0
Arabica,Costa Rica,2014,Green,Washed / Wet,7.5,7.25,7.42,7.0,7.08,6.83,8.67,9.33,10.0,6.83,77.92,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.25,7.0,7.0,7.25,7.08,8.0,10.0,10.0,6.92,77.92,['Sweet'],0,0,0,1
Arabica,Guatemala,2012,Green,Washed / Wet,7.17,6.17,6.17,7.08,7.33,6.83,10.0,10.0,10.0,7.17,77.92,['Sweet'],0,0,0,1
Arabica,Guatemala,2013,Green,Washed / Wet,7.0,6.83,6.67,7.17,6.83,6.83,10.0,10.0,10.0,6.5,77.83,['Sweet'],0,0,0,1
Arabica,Taiwan,2012,Blue-Green,Washed / Wet,7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10.0,6.67,77.67,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2013,Green,Natural / Dry,7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6.0,7.58,77.58,['Lingering'],0,1,0,0
Arabica,Mexico,2012,Green,Washed / Wet,7.17,6.75,6.58,6.75,6.83,6.75,10.0,10.0,10.0,6.67,77.5,['Sweet'],0,0,0,1
Arabica,Guatemala,2013,Green,Washed / Wet,7.08,6.92,6.33,7.0,6.92,7.0,10.0,10.0,10.0,6.17,77.42,['Sweet'],0,0,0,1
Arabica,Brazil,2017,Green,Natural / Dry,7.5,7.33,7.42,7.58,7.58,6.92,8.0,8.0,10.0,7.0,77.33,['Sweet'],0,0,0,1
Arabica,Guatemala,2014,Green,Washed / Wet,7.33,7.0,6.83,7.17,7.17,7.17,9.33,9.33,9.33,6.67,77.33,[],0,0,0,0
Arabica,United States (Hawaii),2013,Green,Natural / Dry,7.08,6.92,6.83,6.67,7.58,7.42,8.67,9.33,10.0,6.75,77.25,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.08,7.0,7.0,7.25,7.33,7.25,8.67,8.67,10.0,6.92,77.17,['Sweet'],0,0,0,1
Arabica,Peru,2014,Green,Washed / Wet,7.42,7.75,7.42,7.67,7.92,7.83,8.67,5.33,9.33,7.67,77.0,['Full-bodied'],1,0,0,0
Arabica,India,2016,Green,Natural / Dry,7.67,7.33,7.17,6.67,7.17,7.42,9.33,10.0,6.67,7.42,76.83,[],0,0,0,0
Arabica,Mexico,2012,Green,Washed / Wet,7.17,6.58,6.58,7.0,7.25,6.58,9.33,9.33,10.0,6.58,76.42,['Sweet'],0,0,0,1
Arabica,Guatemala,2012,Green,Washed / Wet,7.5,7.0,6.83,7.5,7.17,7.33,8.67,8.67,8.67,7.0,76.33,[],0,0,0,0
Arabica,United States (Hawaii),2014,Green,Natural / Dry,7.25,7.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,7.08,76.25,[],0,0,0,0
Arabica,United States (Hawaii),2013,Blue-Green,Natural / Dry,7.5,7.33,7.33,7.58,7.67,7.25,8.0,8.0,8.0,7.5,76.17,['Full-bodied'],1,0,0,0
Arabica,Mexico,2012,Green,Washed / Wet,7.08,6.83,6.83,7.17,7.17,7.08,10.0,7.33,10.0,6.58,76.08,['Sweet'],0,0,0,1
Arabica,Honduras,2014,Green,Natural / Dry,6.83,6.83,6.67,6.83,7.0,6.83,9.33,8.67,10.0,7.0,76.0,['Sweet'],0,0,0,1
Arabica,Philippines,2012,Green,Washed / Wet,6.83,6.5,6.5,6.92,6.75,7.0,9.33,10.0,9.33,6.67,75.83,[],0,0,0,0
Arabica,Brazil,2017,Green,Natural / Dry,7.17,7.0,6.83,7.5,7.17,7.0,8.0,8.0,10.0,7.0,75.67,['Sweet'],0,0,0,1
Arabica,Guatemala,2012,Green,Washed / Wet,7.92,7.58,7.17,7.58,7.33,7.17,8.0,8.0,8.0,6.83,75.58,[],0,0,0,0
Arabica,Mexico,2012,Green,Washed / Wet,7.5,7.25,6.92,7.0,7.17,6.83,8.0,8.0,10.0,6.83,75.5,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.17,6.92,6.67,6.83,7.25,7.75,10.0,6.0,10.0,6.58,75.17,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Blue-Green,Washed / Wet,7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10.0,6.75,75.17,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.0,6.92,6.75,6.92,7.17,6.83,10.0,6.67,10.0,6.75,75.0,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.33,6.75,6.67,7.25,7.5,7.0,10.0,5.33,10.0,7.0,74.83,['Sweet'],0,0,0,1
Arabica,Mexico,2013,Green,Washed / Wet,7.08,7.0,6.83,7.5,7.33,6.83,8.0,7.33,10.0,6.75,74.67,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2014,Blue-Green,Natural / Dry,7.5,7.25,7.0,7.25,7.42,7.33,8.0,8.67,6.67,7.33,74.42,[],0,0,0,0
Arabica,Guatemala,2013,Green,Washed / Wet,6.5,6.33,6.5,7.5,7.33,6.83,8.67,10.0,8.67,6.0,74.33,[],0,0,0,0
Arabica,Mexico,2012,Green,Washed / Wet,7.0,6.58,6.67,6.83,7.08,6.83,10.0,6.67,10.0,6.67,74.33,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.67,7.0,7.17,7.58,7.33,7.33,10.0,2.67,10.0,7.08,73.83,['Sweet'],0,0,0,1
Arabica,Honduras,2014,Green,Washed / Wet,7.0,7.17,6.83,7.17,7.0,7.17,8.0,8.0,8.0,7.08,73.42,[],0,0,0,0
Arabica,Colombia,2013,Blue-Green,Natural / Dry,8.0,7.33,7.75,7.33,7.42,7.67,6.67,6.67,6.67,7.33,72.83,['Lingering'],0,1,0,0
Arabica,United States (Hawaii),2014,Green,Natural / Dry,6.92,6.92,6.92,7.5,7.58,7.17,6.67,6.67,9.33,6.92,72.58,[],0,0,0,0
Arabica,Costa Rica,2014,Green,Washed / Wet,6.33,6.5,6.33,6.83,6.33,6.5,10.0,6.67,10.0,6.25,71.75,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,6.92,6.92,6.92,6.92,7.17,7.0,10.0,2.67,10.0,6.58,71.08,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,6.5,6.67,6.42,7.17,7.33,6.5,8.0,6.0,10.0,6.42,71.0,['Sweet'],0,0,0,1
Arabica,Mexico,2014,Green,Washed / Wet,6.92,7.0,6.83,6.92,7.42,6.92,6.0,6.0,10.0,6.75,70.75,['Sweet'],0,0,0,1
Arabica,Brazil,2017,Green,Natural / Dry,7.0,7.0,6.83,7.0,7.33,6.83,6.0,6.0,10.0,6.67,70.67,['Sweet'],0,0,0,1
Arabica,Honduras,2014,Green,Washed / Wet,6.67,6.5,6.17,6.67,6.83,6.17,8.0,8.0,8.0,6.33,69.33,[],0,0,0,0
Arabica,Honduras,2014,Green,Washed / Wet,7.0,6.17,6.17,6.67,6.5,6.17,8.0,8.0,8.0,6.5,69.17,[],0,0,0,0
Arabica,Honduras,2014,Green,Washed / Wet,7.0,6.33,6.17,6.5,6.67,6.17,8.0,8.0,8.0,6.33,69.17,[],0,0,0,0
Arabica,Haiti,2012,Blue-Green,Natural / Dry,6.75,6.58,6.42,6.67,7.08,6.67,9.33,6.0,6.0,6.42,67.92,[],0,0,0,0
Arabica,Nicaragua,2016,Green,Other,7.25,6.58,6.33,6.25,6.42,6.08,6.0,6.0,6.0,6.17,63.08,[],0,0,0,0
Arabica,Guatemala,2012,Green,Washed / Wet,7.5,6.67,6.67,7.67,7.33,6.67,8.0,1.33,1.33,6.67,59.83,[],0,0,0,0
Robusta,India,2017,Blue-Green,Washed / Wet,7.67,7.75,7.83,7.67,7.92,7.83,10.0,10.0,7.92,7.92,82.5,"['Full-bodied', 'Lingering']",1,1,0,0
Robusta,India,2015,Green,Washed / Wet,7.67,7.75,7.58,7.83,7.83,8.0,10.0,10.0,7.92,7.92,82.5,"['Sour', 'Full-bodied', 'Lingering']",1,1,1,0
Robusta,India,2015,Green,Natural / Dry,7.67,7.83,7.75,7.5,7.75,7.58,10.0,10.0,7.75,7.75,81.58,"['Full-bodied', 'Lingering']",1,1,0,0
Robusta,India,2013,Blue-Green,Natural / Dry,7.5,7.5,7.25,7.83,7.67,7.83,10.0,10.0,7.83,7.83,81.25,"['Sour', 'Full-bodied']",1,0,1,0
Robusta,India,2013,Green,Natural / Dry,7.58,7.42,7.42,7.83,7.42,7.5,10.0,10.0,7.42,7.58,80.17,['Sour'],0,0,1,0
Robusta,United States,2012,Green,Natural / Dry,7.92,7.5,7.42,7.42,7.42,7.42,9.33,10.0,7.58,7.33,79.33,[],0,0,0,0
Robusta,India,2013,Green,Natural / Dry,7.42,6.83,6.75,7.17,7.25,7.0,9.33,9.33,7.08,6.92,75.08,[],0,0,0,0
